finding_id,severity,authority,check,proposed_label,id_column,id_value,csv_value,authority_value,n_rows,datasets,detail
b276dc45d6a7,WARN,ncbi,ncbi_rank_slot_drift,bosmina fatalis,NCBI_ID,27402,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
2145a7e54ff9,WARN,ncbi,ncbi_rank_slot_drift,bosmina freyi,NCBI_ID,27402,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
e3f1ac8057c2,WARN,ncbi,ncbi_rank_slot_drift,bosmina longirostris,NCBI_ID,27402,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
9dc131898603,WARN,ncbi,ncbi_rank_slot_drift,bosmina tanakai,NCBI_ID,27402,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
228bf8c609c5,WARN,ncbi,ncbi_rank_slot_drift,centropyxis,NCBI_ID,318527,Phylum=amoebozoa,clade=amoebozoa,1,frepj,the authority places 'amoebozoa' at a different rank than the CSV column it occupies
994087caf335,WARN,ncbi,ncbi_rank_slot_drift,centropyxis discoides,NCBI_ID,318527,Phylum=amoebozoa,clade=amoebozoa,1,frepj,the authority places 'amoebozoa' at a different rank than the CSV column it occupies
731ad24529fd,WARN,ncbi,ncbi_rank_slot_drift,ceriodaphnia,NCBI_ID,77671,Order=anomopoda,infraorder=anomopoda,3,frepj;sykezooscan2024,the authority places 'anomopoda' at a different rank than the CSV column it occupies
f4c1c13659ff,WARN,ncbi,ncbi_rank_slot_drift,ceriodaphnia cornuta,NCBI_ID,77671,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
5d49ddd19368,WARN,ncbi,ncbi_rank_slot_drift,ceriodaphnia dubia,NCBI_ID,77671,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
397ff0062e55,WARN,ncbi,ncbi_rank_slot_drift,ceriodaphnia pulchella,NCBI_ID,77671,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
7d885ed135b9,WARN,ncbi,ncbi_rank_slot_drift,chroococcales,NCBI_ID,1118,Kingdom=bacteria,domain=bacteria,2,daplankton;syke_ifcb_2022,the authority places 'bacteria' at a different rank than the CSV column it occupies
ce6d62b219a9,WARN,ncbi,ncbi_rank_slot_drift,chroococcus,NCBI_ID,70190,Kingdom=bacteria,domain=bacteria,1,syke_ifcb_2022,the authority places 'bacteria' at a different rank than the CSV column it occupies
29507e782588,WARN,ncbi,ncbi_rank_slot_drift,clupeidae,NCBI_ID,55118,Class=teleostei,infraclass=teleostei,1,global_uvp5,the authority places 'teleostei' at a different rank than the CSV column it occupies
d53fe9b17340,WARN,ncbi,ncbi_rank_slot_drift,clupeiformes,NCBI_ID,32446,Class=teleostei,infraclass=teleostei,2,zoocamnet,the authority places 'teleostei' at a different rank than the CSV column it occupies
2220fdb77fdf,WARN,ncbi,ncbi_rank_slot_drift,cyanobacteria,NCBI_ID,1117,Kingdom=bacteria,domain=bacteria,10,daplankton;flowcamnet;planktoscope;syke_ifcb_2022;tara_pacific_bongo;tara_pacific_decknet;tara_pacific_hsn,the authority places 'bacteria' at a different rank than the CSV column it occupies
e995a1c0009b,WARN,ncbi,ncbi_rank_slot_drift,cyanophyceae,NCBI_ID,3028117,Kingdom=bacteria,domain=bacteria,5,flowcamnet;tara_pacific_bongo;tara_pacific_decknet;zoolake,the authority places 'bacteria' at a different rank than the CSV column it occupies
500307e2a132,WARN,ncbi,ncbi_rank_slot_drift,daphnia,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,5,frepj;sykezooscan2024;zoolake,the authority places 'anomopoda' at a different rank than the CSV column it occupies
e6011cc63a8c,WARN,ncbi,ncbi_rank_slot_drift,daphnia ambigua,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
a6c072b15048,WARN,ncbi,ncbi_rank_slot_drift,daphnia cristata,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
7eed56ac4a88,WARN,ncbi,ncbi_rank_slot_drift,daphnia dentifera,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
d6475f51b621,WARN,ncbi,ncbi_rank_slot_drift,daphnia galeata,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
4a6b667ca907,WARN,ncbi,ncbi_rank_slot_drift,daphnia longiremis,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
b81e1f6e3db0,WARN,ncbi,ncbi_rank_slot_drift,daphnia mitsukuri,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
1c11ef44f3b4,WARN,ncbi,ncbi_rank_slot_drift,daphnia pulex,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
6af35aab1a7f,WARN,ncbi,ncbi_rank_slot_drift,daphnia tanakai,NCBI_ID,6668,Order=anomopoda,infraorder=anomopoda,1,frepj,the authority places 'anomopoda' at a different rank than the CSV column it occupies
c276cb6884e3,WARN,ncbi,ncbi_rank_slot_drift,diaphanosoma,NCBI_ID,117531,Order=ctenopoda,infraorder=ctenopoda,3,frepj;zoolake,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
e730ed9c92b3,WARN,ncbi,ncbi_rank_slot_drift,diaphanosoma brachyurum,NCBI_ID,117531,Order=ctenopoda,infraorder=ctenopoda,1,frepj,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
9958ef30ab64,WARN,ncbi,ncbi_rank_slot_drift,diaphanosoma dubium,NCBI_ID,117531,Order=ctenopoda,infraorder=ctenopoda,1,frepj,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
d6d8ac172f0f,WARN,ncbi,ncbi_rank_slot_drift,diaphanosoma macrophthalma,NCBI_ID,117531,Order=ctenopoda,infraorder=ctenopoda,1,frepj,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
93512d9a0195,WARN,ncbi,ncbi_rank_slot_drift,diaphanosoma nipponica,NCBI_ID,117531,Order=ctenopoda,infraorder=ctenopoda,1,frepj,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
01b2de45ca25,WARN,ncbi,ncbi_rank_slot_drift,diaphanosoma orientalis,NCBI_ID,117531,Order=ctenopoda,infraorder=ctenopoda,1,frepj,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
b0e30f27f535,WARN,ncbi,ncbi_rank_slot_drift,dictyocha,NCBI_ID,35686,Phylum=ochrophyta,clade=ochrophyta,3,planktoscope;tara_pacific_bongo;whoi,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
9486f84623a9,WARN,ncbi,ncbi_rank_slot_drift,dictyocha fibula,NCBI_ID,214821,Phylum=ochrophyta,clade=ochrophyta,1,medplanktonset,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
db4871802776,WARN,ncbi,ncbi_rank_slot_drift,dinobryon,NCBI_ID,98059,Phylum=ochrophyta,clade=ochrophyta,3,planktoscope;whoi;zoolake,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
dde337cab0e9,WARN,ncbi,ncbi_rank_slot_drift,dinobryon coalescens,NCBI_ID,98059,Phylum=ochrophyta,clade=ochrophyta,1,medplanktonset,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
60864c0346b5,WARN,ncbi,ncbi_rank_slot_drift,dissotrocha,NCBI_ID,392022,Order=bdelloidea,subclass=bdelloidea,1,frepj,the authority places 'bdelloidea' at a different rank than the CSV column it occupies
b34361b74c08,WARN,ncbi,ncbi_rank_slot_drift,dolichospermum,NCBI_ID,748770,Kingdom=bacteria,domain=bacteria,1,global_uvp5,the authority places 'bacteria' at a different rank than the CSV column it occupies
6b431a76d483,WARN,ncbi,ncbi_rank_slot_drift,echidnophaga,NCBI_ID,475928,Class=hexapoda,subphylum=hexapoda,1,global_uvp5,the authority places 'hexapoda' at a different rank than the CSV column it occupies
704ccf6bdaba,WARN,ncbi,ncbi_rank_slot_drift,engraulidae,NCBI_ID,43062,Class=teleostei,infraclass=teleostei,2,global_uvp5,the authority places 'teleostei' at a different rank than the CSV column it occupies
e47575fffc71,WARN,ncbi,ncbi_rank_slot_drift,ephemera,NCBI_ID,50582,Class=hexapoda,subphylum=hexapoda,1,whoi,the authority places 'hexapoda' at a different rank than the CSV column it occupies
63b604d34fd0,WARN,ncbi,ncbi_rank_slot_drift,eurypharynx pelecanoides,NCBI_ID,55117,Class=teleostei,infraclass=teleostei,1,global_uvp5,the authority places 'teleostei' at a different rank than the CSV column it occupies
31b208bfa06e,WARN,ncbi,ncbi_rank_slot_drift,evadne,NCBI_ID,141402,Order=onychopoda,infraorder=onychopoda,6,planktoscope;sykezooscan2024;tara_pacific_hsn;tara_pacific_manta;zoocamnet;zooscan,the authority places 'onychopoda' at a different rank than the CSV column it occupies
6f6257ca09d4,WARN,ncbi,ncbi_rank_slot_drift,habrotrochidae,NCBI_ID,104784,Order=bdelloidea,subclass=bdelloidea,1,frepj,the authority places 'bdelloidea' at a different rank than the CSV column it occupies
0bfd4086a942,WARN,ncbi,ncbi_rank_slot_drift,katagnymene spiralis,NCBI_ID,164816,Kingdom=bacteria,domain=bacteria,1,flowcamnet,the authority places 'bacteria' at a different rank than the CSV column it occupies
8533b233f5cd,WARN,ncbi,ncbi_rank_slot_drift,leptocephalus,NCBI_ID,556253,Class=teleostei,infraclass=teleostei,1,planktonset1.0,the authority places 'teleostei' at a different rank than the CSV column it occupies
29c6d3604409,WARN,ncbi,ncbi_rank_slot_drift,leptodora,NCBI_ID,77706,Order=haplopoda,infraorder=haplopoda,1,zoolake,the authority places 'haplopoda' at a different rank than the CSV column it occupies
207f6badc7bc,WARN,ncbi,ncbi_rank_slot_drift,leptodora kindtii,NCBI_ID,77706,Order=haplopoda,infraorder=haplopoda,1,frepj,the authority places 'haplopoda' at a different rank than the CSV column it occupies
7db6fc2e1188,WARN,ncbi,ncbi_rank_slot_drift,merismopedia,NCBI_ID,53402,Kingdom=bacteria,domain=bacteria,1,syke_ifcb_2022,the authority places 'bacteria' at a different rank than the CSV column it occupies
19faeb867226,WARN,ncbi,ncbi_rank_slot_drift,myctophidae,NCBI_ID,68515,Class=teleostei,infraclass=teleostei,1,planktonset1.0,the authority places 'teleostei' at a different rank than the CSV column it occupies
85ed8c923435,WARN,ncbi,ncbi_rank_slot_drift,nodularia spumigena,NCBI_ID,70799,Kingdom=bacteria,domain=bacteria,2,daplankton;syke_ifcb_2022,the authority places 'bacteria' at a different rank than the CSV column it occupies
bc1363dd9ff4,WARN,ncbi,ncbi_rank_slot_drift,octactis,NCBI_ID,3095340,Phylum=ochrophyta,clade=ochrophyta,1,planktoscope,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
e00a749b2f61,WARN,ncbi,ncbi_rank_slot_drift,octactis octonaria,NCBI_ID,1104380,Phylum=ochrophyta,clade=ochrophyta,1,medplanktonset,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
3b92862b0852,WARN,ncbi,ncbi_rank_slot_drift,oscillatoriales,NCBI_ID,1150,Kingdom=bacteria,domain=bacteria,1,syke_ifcb_2022,the authority places 'bacteria' at a different rank than the CSV column it occupies
e50fc888fb04,WARN,ncbi,ncbi_rank_slot_drift,penilia,NCBI_ID,124139,Order=ctenopoda,infraorder=ctenopoda,2,planktoscope;zoocamnet,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
57bb87a98f71,WARN,ncbi,ncbi_rank_slot_drift,penilia avirostris,NCBI_ID,124140,Order=ctenopoda,infraorder=ctenopoda,1,zooscan,the authority places 'ctenopoda' at a different rank than the CSV column it occupies
b773b8b8b5ca,WARN,ncbi,ncbi_rank_slot_drift,philodinidae,NCBI_ID,44580,Order=bdelloidea,subclass=bdelloidea,1,frepj,the authority places 'bdelloidea' at a different rank than the CSV column it occupies
33b2cd932d0e,WARN,ncbi,ncbi_rank_slot_drift,podon,NCBI_ID,141399,Order=onychopoda,infraorder=onychopoda,5,planktoscope;sykezooscan2024;tara_pacific_hsn;zoocamnet;zooscan,the authority places 'onychopoda' at a different rank than the CSV column it occupies
499491ade3a3,WARN,ncbi,ncbi_rank_slot_drift,pseudochattonella farcimen,NCBI_ID,465777,Phylum=ochrophyta,clade=ochrophyta,1,whoi,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
4c51587353ce,WARN,ncbi,ncbi_rank_slot_drift,pseudochattonella farcimen,NCBI_ID,465777,Family=florenciellales,order=florenciellales,1,whoi,the authority places 'florenciellales' at a different rank than the CSV column it occupies
a2468e890136,WARN,ncbi,ncbi_rank_slot_drift,pseudopedinella,NCBI_ID,35683,Phylum=ochrophyta,clade=ochrophyta,2,daplankton;syke_ifcb_2022,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
034133bbf93a,WARN,ncbi,ncbi_rank_slot_drift,richelia,NCBI_ID,98443,Kingdom=bacteria,domain=bacteria,3,flowcamnet;tara_pacific_bongo;tara_pacific_decknet,the authority places 'bacteria' at a different rank than the CSV column it occupies
13db4237d3bd,WARN,ncbi,ncbi_rank_slot_drift,rotaria neptunia,NCBI_ID,231625,Order=bdelloidea,subclass=bdelloidea,1,frepj,the authority places 'bdelloidea' at a different rank than the CSV column it occupies
5e914fb1e970,WARN,ncbi,ncbi_rank_slot_drift,teleostei,NCBI_ID,32443,Class=teleostei,infraclass=teleostei,5,global_uvp5;planktonset1.0,the authority places 'teleostei' at a different rank than the CSV column it occupies
27b0c36b26d6,WARN,ncbi,ncbi_rank_slot_drift,thecosomata,NCBI_ID,158030,Order=thecosomata,suborder=thecosomata,3,global_uvp5;planktonset1.0,the authority places 'thecosomata' at a different rank than the CSV column it occupies
f59ef1fbe746,WARN,ncbi,ncbi_rank_slot_drift,trichodesmium,NCBI_ID,1205,Kingdom=bacteria,domain=bacteria,19,global_uvp5;jedioceans;planktonset1.0;planktoscope;tara_pacific_bongo;uvp6net;zoocamnet,the authority places 'bacteria' at a different rank than the CSV column it occupies
9178c744a3a9,WARN,ncbi,ncbi_rank_slot_drift,uroglena,NCBI_ID,98067,Phylum=ochrophyta,clade=ochrophyta,1,zoolake,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
257d9caecbd6,WARN,ncbi,ncbi_rank_slot_drift,uroglenopsis,NCBI_ID,2582958,Phylum=ochrophyta,clade=ochrophyta,1,syke_ifcb_2022,the authority places 'ochrophyta' at a different rank than the CSV column it occupies
94969cd2476b,WARN,ncbi,ncbi_rank_slot_drift,woronichinia,NCBI_ID,283819,Kingdom=bacteria,domain=bacteria,2,daplankton;syke_ifcb_2022,the authority places 'bacteria' at a different rank than the CSV column it occupies
0cf26bd76674,WARN,ncbi,ncbi_rank_slot_drift,zoantharia,NCBI_ID,44927,Class=hexacorallia,subclass=hexacorallia,1,global_uvp5,the authority places 'hexacorallia' at a different rank than the CSV column it occupies
6670e00e11d1,WARN,wikidata,wikidata_id_coarser_than_label,asplanchna priodonta,wikidata_ID,Q737675,Species=asplanchna priodonta,Genus=Asplanchna,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
34b860028e6c,WARN,wikidata,wikidata_id_coarser_than_label,asplanchna sieboldi,wikidata_ID,Q737675,Species=asplanchna sieboldi,Genus=Asplanchna,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
27fc84937e4d,WARN,wikidata,wikidata_id_coarser_than_label,bosmina fatalis,wikidata_ID,Q618980,Species=bosmina fatalis,Genus=Bosmina,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
87b14ab97688,WARN,wikidata,wikidata_id_coarser_than_label,bosmina freyi,wikidata_ID,Q618980,Species=bosmina freyi,Genus=Bosmina,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
b99305cfea51,WARN,wikidata,wikidata_id_coarser_than_label,bosmina longirostris,wikidata_ID,Q618980,Species=bosmina longirostris,Genus=Bosmina,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
0354d7db4647,WARN,wikidata,wikidata_id_coarser_than_label,bosmina tanakai,wikidata_ID,Q618980,Species=bosmina tanakai,Genus=Bosmina,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
3eaf08d8200c,WARN,wikidata,wikidata_id_coarser_than_label,brachionus angularis,wikidata_ID,Q3516967,Species=brachionus angularis,Genus=Brachionus,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
b2d75aa1cf94,WARN,wikidata,wikidata_id_coarser_than_label,brachionus budapestinensis,wikidata_ID,Q3516967,Species=brachionus budapestinensis,Genus=Brachionus,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
0b2ef2a402d8,WARN,wikidata,wikidata_id_coarser_than_label,brachionus calyciflorus,wikidata_ID,Q3516967,Species=brachionus calyciflorus,Genus=Brachionus,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
59ce9889c61b,WARN,wikidata,wikidata_id_coarser_than_label,brachionus caudatus,wikidata_ID,Q3516967,Species=brachionus caudatus,Genus=Brachionus,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
3b122eb418e2,WARN,wikidata,wikidata_id_coarser_than_label,brachionus dimidiatus,wikidata_ID,Q3516967,Species=brachionus dimidiatus,Genus=Brachionus,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
6a9d0de6b61d,WARN,wikidata,wikidata_id_coarser_than_label,brachionus diversicornis,wikidata_ID,Q3516967,Species=brachionus diversicornis,Genus=Brachionus,1,frepj,"the identifier resolves to the row's Genus, not to its Species"
